job_id,stage,family,prior,grid,split,horizon,n_trajectories,primary_horizon,candidate,baseline,candidate_mean_nmse,baseline_mean_nmse,difference_nmse_baseline_minus_candidate,difference_ci95_low,difference_ci95_high,mse_reduction_percent,reduction_ci95_low,reduction_ci95_high,undefined_ratio_draws,label,interpretation,inference_scope
resolution_g32__allen_cahn__coefficient,resolution_g32,allen_cahn,coefficient,32,ood,64,64,True,validation_selected_route,validation_best_neural,1.7187082322514544e-11,0.00702469250782671,0.007024692490639628,0.004065514554499235,0.009819982270343452,99.99999975533332,99.99999957813274,99.99999982784517,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__allen_cahn__coefficient,resolution_g32,allen_cahn,coefficient,32,ood,64,64,True,validation_selected_route,calibrated,1.7187082322514544e-11,1.7187082322514544e-11,0.0,0.0,0.0,0.0,0.0,0.0,0,BLUE,the compared trajectory scores are identical,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__allen_cahn__coefficient,resolution_g32,allen_cahn,coefficient,32,ood,96,64,False,calibrated,uncalibrated,1.816271013113061e-11,0.005111017803668479,0.005111017785505769,0.004208143277929207,0.00679528450782384,99.99999964463615,99.99999955335299,99.9999997278786,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__allen_cahn__coefficient,resolution_g32,allen_cahn,coefficient,32,ood,96,64,False,calibrated,validation_best_neural,1.816271013113061e-11,0.013516344306670766,0.013516344288508056,0.007658983544042759,0.01902641234200153,99.99999986562409,99.99999976063198,99.9999999063647,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__allen_cahn__coefficient,resolution_g32,allen_cahn,coefficient,32,ood,96,64,False,validation_selected_route,validation_best_neural,1.816271013113061e-11,0.013516344306670766,0.013516344288508056,0.007658983544042759,0.01902641234200153,99.99999986562409,99.99999976063198,99.9999999063647,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__allen_cahn__coefficient,resolution_g32,allen_cahn,coefficient,32,ood,96,64,False,validation_selected_route,calibrated,1.816271013113061e-11,1.816271013113061e-11,0.0,0.0,0.0,0.0,0.0,0.0,0,BLUE,the compared trajectory scores are identical,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__allen_cahn__correct,resolution_g32,allen_cahn,correct,32,test,64,64,True,calibrated,uncalibrated,4.798206410914103e-12,1.8868275307629117e-12,-2.911378880151191e-12,-4.383678686762914e-12,-1.643986197404761e-12,-154.30021200581152,-235.52101170495905,-85.62498269979105,0,RED,candidate has higher error; pointwise interval is below zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__allen_cahn__correct,resolution_g32,allen_cahn,correct,32,test,64,64,True,calibrated,validation_best_neural,4.798206410914103e-12,0.00024532027826630436,0.00024532027346809793,0.0001566948166438871,0.0003580796012716329,99.99999804410525,99.99999694343188,99.99999867992597,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__allen_cahn__correct,resolution_g32,allen_cahn,correct,32,test,64,64,True,validation_selected_route,validation_best_neural,4.798206410914103e-12,0.00024532027826630436,0.00024532027346809793,0.0001566948166438871,0.0003580796012716329,99.99999804410525,99.99999694343188,99.99999867992597,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__allen_cahn__correct,resolution_g32,allen_cahn,correct,32,test,64,64,True,validation_selected_route,calibrated,4.798206410914103e-12,4.798206410914103e-12,0.0,0.0,0.0,0.0,0.0,0.0,0,BLUE,the compared trajectory scores are identical,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__allen_cahn__correct,resolution_g32,allen_cahn,correct,32,test,96,64,False,calibrated,uncalibrated,6.466233021847084e-12,2.1930481256728145e-12,-4.273184896174269e-12,-6.020309516181792e-12,-2.7061837836335436e-12,-194.85139638070098,-279.43814781153657,-122.31862853309993,0,RED,candidate has higher error; pointwise interval is below zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__allen_cahn__correct,resolution_g32,allen_cahn,correct,32,test,96,64,False,calibrated,validation_best_neural,6.466233021847084e-12,0.0003956784746692669,0.00039567846820303385,0.00025994089438702983,0.0005658408866474791,99.999998365786,99.99999742255973,99.9999989282205,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__allen_cahn__correct,resolution_g32,allen_cahn,correct,32,test,96,64,False,validation_selected_route,validation_best_neural,6.466233021847084e-12,0.0003956784746692669,0.00039567846820303385,0.00025994089438702983,0.0005658408866474791,99.999998365786,99.99999742255973,99.9999989282205,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__allen_cahn__correct,resolution_g32,allen_cahn,correct,32,test,96,64,False,validation_selected_route,calibrated,6.466233021847084e-12,6.466233021847084e-12,0.0,0.0,0.0,0.0,0.0,0.0,0,BLUE,the compared trajectory scores are identical,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__allen_cahn__correct,resolution_g32,allen_cahn,correct,32,ood,64,64,True,calibrated,uncalibrated,1.7267652297606192e-11,1.5668254520399017e-11,-1.599397777207175e-12,-3.1308371535519305e-12,-2.9188948053073065e-13,-10.207887388635832,-21.03819339314911,-1.7413041105958957,0,RED,candidate has higher error; pointwise interval is below zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__allen_cahn__correct,resolution_g32,allen_cahn,correct,32,ood,64,64,True,calibrated,validation_best_neural,1.7267652297606192e-11,0.008755918300564075,0.008755918283296422,0.0024635321992222577,0.018451175953597018,99.99999980278878,99.99999929687665,99.99999990752775,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__allen_cahn__correct,resolution_g32,allen_cahn,correct,32,ood,64,64,True,validation_selected_route,validation_best_neural,1.7267652297606192e-11,0.008755918300564075,0.008755918283296422,0.0024635321992222577,0.018451175953597018,99.99999980278878,99.99999929687665,99.99999990752775,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__allen_cahn__correct,resolution_g32,allen_cahn,correct,32,ood,64,64,True,validation_selected_route,calibrated,1.7267652297606192e-11,1.7267652297606192e-11,0.0,0.0,0.0,0.0,0.0,0.0,0,BLUE,the compared trajectory scores are identical,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__allen_cahn__correct,resolution_g32,allen_cahn,correct,32,ood,96,64,False,calibrated,uncalibrated,1.8296595958939514e-11,1.4725674375075812e-11,-3.5709215838637023e-12,-5.639601395014078e-12,-1.7511447073669406e-12,-24.249630223439723,-39.59275955244151,-11.501810079738545,0,RED,candidate has higher error; pointwise interval is below zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__allen_cahn__correct,resolution_g32,allen_cahn,correct,32,ood,96,64,False,calibrated,validation_best_neural,1.8296595958939514e-11,0.017690374495810773,0.017690374477514176,0.004876301529235653,0.037496507034063396,99.99999989657316,99.99999962346045,99.99999995178173,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__allen_cahn__correct,resolution_g32,allen_cahn,correct,32,ood,96,64,False,validation_selected_route,validation_best_neural,1.8296595958939514e-11,0.017690374495810773,0.017690374477514176,0.004876301529235653,0.037496507034063396,99.99999989657316,99.99999962346045,99.99999995178173,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__allen_cahn__correct,resolution_g32,allen_cahn,correct,32,ood,96,64,False,validation_selected_route,calibrated,1.8296595958939514e-11,1.8296595958939514e-11,0.0,0.0,0.0,0.0,0.0,0.0,0,BLUE,the compared trajectory scores are identical,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__wave__coefficient,resolution_g32,wave,coefficient,32,test,64,64,True,calibrated,uncalibrated,6.169543753974572e-11,0.41355172672824736,0.41355172666655193,0.36779244582129217,0.46085708236286127,99.99999998508157,99.99999998191547,99.99999998826691,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__wave__coefficient,resolution_g32,wave,coefficient,32,test,64,64,True,calibrated,validation_best_neural,6.169543753974572e-11,0.0003547843655189312,0.0003547843038234937,0.00028878760586875126,0.0004234899255800631,99.99998261044071,99.9999759161223,99.9999876627473,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__wave__coefficient,resolution_g32,wave,coefficient,32,test,64,64,True,validation_selected_route,validation_best_neural,6.169543753974572e-11,0.0003547843655189312,0.0003547843038234937,0.00028878760586875126,0.0004234899255800631,99.99998261044071,99.9999759161223,99.9999876627473,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__wave__coefficient,resolution_g32,wave,coefficient,32,test,64,64,True,validation_selected_route,calibrated,6.169543753974572e-11,6.169543753974572e-11,0.0,0.0,0.0,0.0,0.0,0.0,0,BLUE,the compared trajectory scores are identical,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__wave__coefficient,resolution_g32,wave,coefficient,32,test,96,64,False,calibrated,uncalibrated,1.221013840420381e-10,0.6024088925045064,0.602408892382405,0.5422684389867167,0.6658639968315037,99.99999997973116,99.99999997541632,99.99999998417901,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__wave__coefficient,resolution_g32,wave,coefficient,32,test,96,64,False,calibrated,validation_best_neural,1.221013840420381e-10,0.0005928292824398939,0.0005928291603385098,0.0004777646169586655,0.0007231543943864147,99.99997940361793,99.99997164383893,99.99998513475153,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__wave__coefficient,resolution_g32,wave,coefficient,32,test,96,64,False,validation_selected_route,validation_best_neural,1.221013840420381e-10,0.0005928292824398939,0.0005928291603385098,0.0004777646169586655,0.0007231543943864147,99.99997940361793,99.99997164383893,99.99998513475153,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__wave__coefficient,resolution_g32,wave,coefficient,32,test,96,64,False,validation_selected_route,calibrated,1.221013840420381e-10,1.221013840420381e-10,0.0,0.0,0.0,0.0,0.0,0.0,0,BLUE,the compared trajectory scores are identical,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__wave__coefficient,resolution_g32,wave,coefficient,32,ood,64,64,True,calibrated,uncalibrated,2.2070312619309375e-09,0.6947557939500939,0.6947557917430627,0.6487998190552575,0.7414534952901947,99.99999968232991,99.99999964483236,99.99999971929587,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__wave__coefficient,resolution_g32,wave,coefficient,32,ood,64,64,True,calibrated,validation_best_neural,2.2070312619309375e-09,0.0559860240690328,0.05598602186200154,0.041247657015330216,0.07061036584169197,99.99999605788892,99.99999474564721,99.99999670003442,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__wave__coefficient,resolution_g32,wave,coefficient,32,ood,64,64,True,validation_selected_route,validation_best_neural,2.2070312619309375e-09,0.0559860240690328,0.05598602186200154,0.041247657015330216,0.07061036584169197,99.99999605788892,99.99999474564721,99.99999670003442,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__wave__coefficient,resolution_g32,wave,coefficient,32,ood,64,64,True,validation_selected_route,calibrated,2.2070312619309375e-09,2.2070312619309375e-09,0.0,0.0,0.0,0.0,0.0,0.0,0,BLUE,the compared trajectory scores are identical,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__wave__coefficient,resolution_g32,wave,coefficient,32,ood,96,64,False,calibrated,uncalibrated,4.062966562998763e-09,0.8587808394664382,0.8587808354034717,0.8017217389085594,0.9160798774354528,99.99999952689134,99.99999947016586,99.9999995819801,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__wave__coefficient,resolution_g32,wave,coefficient,32,ood,96,64,False,calibrated,validation_best_neural,4.062966562998763e-09,0.10321935863186418,0.10321935456889762,0.07709608762817512,0.12926419877245832,99.99999606375526,99.9999948135242,99.99999668949177,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__wave__coefficient,resolution_g32,wave,coefficient,32,ood,96,64,False,validation_selected_route,validation_best_neural,4.062966562998763e-09,0.10321935863186418,0.10321935456889762,0.07709608762817512,0.12926419877245832,99.99999606375526,99.9999948135242,99.99999668949177,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__wave__coefficient,resolution_g32,wave,coefficient,32,ood,96,64,False,validation_selected_route,calibrated,4.062966562998763e-09,4.062966562998763e-09,0.0,0.0,0.0,0.0,0.0,0.0,0,BLUE,the compared trajectory scores are identical,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__wave__correct,resolution_g32,wave,correct,32,test,64,64,True,calibrated,uncalibrated,6.26352546068619e-11,1.1694559534182765e-10,5.431034073496575e-11,4.21810046334991e-11,6.707230954969925e-11,46.440689430173606,45.05921477630792,48.44554808948128,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__wave__correct,resolution_g32,wave,correct,32,test,64,64,True,calibrated,validation_best_neural,6.26352546068619e-11,0.00014764975337474206,0.00014764969073948747,0.00010276998776299103,0.00021085919670894515,99.99995757849021,99.99993324349397,99.99997291962508,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__wave__correct,resolution_g32,wave,correct,32,test,64,64,True,validation_selected_route,validation_best_neural,6.26352546068619e-11,0.00014764975337474206,0.00014764969073948747,0.00010276998776299103,0.00021085919670894515,99.99995757849021,99.99993324349397,99.99997291962508,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__wave__correct,resolution_g32,wave,correct,32,test,64,64,True,validation_selected_route,calibrated,6.26352546068619e-11,6.26352546068619e-11,0.0,0.0,0.0,0.0,0.0,0.0,0,BLUE,the compared trajectory scores are identical,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__wave__correct,resolution_g32,wave,correct,32,test,96,64,False,calibrated,uncalibrated,1.2391431369737968e-10,2.335573055247989e-10,1.0964299182741923e-10,8.61092230605496e-11,1.340303236835212e-10,46.94479223463102,45.42894627359133,49.11740553664125,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__wave__correct,resolution_g32,wave,correct,32,test,96,64,False,calibrated,validation_best_neural,1.2391431369737968e-10,0.0002632707488723846,0.0002632706249580709,0.00017990068622826183,0.0003814545243300428,99.99995293274539,99.99992551618608,99.99996990848877,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__wave__correct,resolution_g32,wave,correct,32,test,96,64,False,validation_selected_route,validation_best_neural,1.2391431369737968e-10,0.0002632707488723846,0.0002632706249580709,0.00017990068622826183,0.0003814545243300428,99.99995293274539,99.99992551618608,99.99996990848877,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__wave__correct,resolution_g32,wave,correct,32,test,96,64,False,validation_selected_route,calibrated,1.2391431369737968e-10,1.2391431369737968e-10,0.0,0.0,0.0,0.0,0.0,0.0,0,BLUE,the compared trajectory scores are identical,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__wave__correct,resolution_g32,wave,correct,32,ood,64,64,True,calibrated,uncalibrated,2.2134035276007565e-09,2.782841436335111e-09,5.694379087343546e-10,5.058668033560523e-10,6.373941867253019e-10,20.462463340501394,19.797017973311178,21.229090998664805,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__wave__correct,resolution_g32,wave,correct,32,ood,64,64,True,calibrated,validation_best_neural,2.2134035276007565e-09,0.047609776454129005,0.047609774240725475,0.033165387120617236,0.06308537020778615,99.99999535094744,99.99999351150056,99.999996390627,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__wave__correct,resolution_g32,wave,correct,32,ood,64,64,True,validation_selected_route,validation_best_neural,2.2134035276007565e-09,0.047609776454129005,0.047609774240725475,0.033165387120617236,0.06308537020778615,99.99999535094744,99.99999351150056,99.999996390627,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__wave__correct,resolution_g32,wave,correct,32,ood,64,64,True,validation_selected_route,calibrated,2.2134035276007565e-09,2.2134035276007565e-09,0.0,0.0,0.0,0.0,0.0,0.0,0,BLUE,the compared trajectory scores are identical,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__wave__correct,resolution_g32,wave,correct,32,ood,96,64,False,calibrated,uncalibrated,4.074629167216482e-09,5.10879281210595e-09,1.0341636448894685e-09,9.248651686007514e-10,1.1494705868069136e-09,20.24281827281942,19.60780700007368,20.975232631836377,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__wave__correct,resolution_g32,wave,correct,32,ood,96,64,False,calibrated,validation_best_neural,4.074629167216482e-09,0.08172130888958287,0.08172130481495371,0.0573247079821709,0.10786852963610523,99.99999501399425,99.99999312076577,99.99999612491588,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__wave__correct,resolution_g32,wave,correct,32,ood,96,64,False,validation_selected_route,validation_best_neural,4.074629167216481e-09,0.08172130888958287,0.08172130481495371,0.0573247079821709,0.10786852963610523,99.99999501399425,99.99999312076577,99.99999612491588,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g32__wave__correct,resolution_g32,wave,correct,32,ood,96,64,False,validation_selected_route,calibrated,4.074629167216481e-09,4.074629167216482e-09,0.0,0.0,0.0,0.0,0.0,0.0,0,BLUE,the compared trajectory scores are identical,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g64__advection_diffusion__coefficient,resolution_g64,advection_diffusion,coefficient,64,test,64,64,True,calibrated,uncalibrated,2.4621148923034074e-12,0.6843452418565761,0.6843452418541139,0.5546417560078698,0.8279995134601578,99.99999999964021,99.99999999955536,99.99999999972066,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g64__advection_diffusion__coefficient,resolution_g64,advection_diffusion,coefficient,64,test,64,64,True,calibrated,validation_best_neural,2.4621148923034074e-12,0.000446428768592374,0.00044642876613025913,0.0003463092630670712,0.0005578032006933432,99.9999994484865,99.99999924458368,99.9999996037881,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g64__advection_diffusion__coefficient,resolution_g64,advection_diffusion,coefficient,64,test,64,64,True,validation_selected_route,validation_best_neural,2.4621148923034074e-12,0.000446428768592374,0.00044642876613025913,0.0003463092630670712,0.0005578032006933432,99.9999994484865,99.99999924458368,99.9999996037881,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g64__advection_diffusion__coefficient,resolution_g64,advection_diffusion,coefficient,64,test,64,64,True,validation_selected_route,calibrated,2.4621148923034074e-12,2.4621148923034074e-12,0.0,0.0,0.0,0.0,0.0,0.0,0,BLUE,the compared trajectory scores are identical,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g64__advection_diffusion__coefficient,resolution_g64,advection_diffusion,coefficient,64,test,96,64,False,calibrated,uncalibrated,4.272548172852631e-12,0.9744071112448391,0.9744071112405666,0.7889596897956358,1.1821887220145169,99.99999999956152,99.999999999455,99.99999999966771,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g64__advection_diffusion__coefficient,resolution_g64,advection_diffusion,coefficient,64,test,96,64,False,calibrated,validation_best_neural,4.272548172852631e-12,0.0006863241248403518,0.0006863241205678037,0.0005277023416158575,0.0008699474619271483,99.9999993774737,99.99999914403641,99.99999956095583,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g64__advection_diffusion__coefficient,resolution_g64,advection_diffusion,coefficient,64,test,96,64,False,validation_selected_route,validation_best_neural,4.272548172852633e-12,0.0006863241248403518,0.0006863241205678037,0.0005277023416158575,0.0008699474619271483,99.9999993774737,99.99999914403641,99.99999956095583,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g64__advection_diffusion__coefficient,resolution_g64,advection_diffusion,coefficient,64,test,96,64,False,validation_selected_route,calibrated,4.272548172852633e-12,4.272548172852631e-12,0.0,0.0,0.0,0.0,0.0,0.0,0,BLUE,the compared trajectory scores are identical,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g64__advection_diffusion__coefficient,resolution_g64,advection_diffusion,coefficient,64,ood,64,64,True,calibrated,uncalibrated,1.3944224512169182e-12,0.586601269237633,0.5866012692362386,0.48250597195516143,0.6966826482010146,99.99999999976228,99.99999999971295,99.99999999980695,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g64__advection_diffusion__coefficient,resolution_g64,advection_diffusion,coefficient,64,ood,64,64,True,calibrated,validation_best_neural,1.3944224512169182e-12,0.049206144604447166,0.04920614460305275,0.023734773721373614,0.07330948738348224,99.99999999716616,99.9999999941167,99.99999999816917,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g64__advection_diffusion__coefficient,resolution_g64,advection_diffusion,coefficient,64,ood,64,64,True,validation_selected_route,validation_best_neural,1.3944224512169182e-12,0.049206144604447166,0.04920614460305275,0.023734773721373614,0.07330948738348224,99.99999999716616,99.9999999941167,99.99999999816917,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g64__advection_diffusion__coefficient,resolution_g64,advection_diffusion,coefficient,64,ood,64,64,True,validation_selected_route,calibrated,1.3944224512169182e-12,1.3944224512169182e-12,0.0,0.0,0.0,0.0,0.0,0.0,0,BLUE,the compared trajectory scores are identical,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g64__advection_diffusion__coefficient,resolution_g64,advection_diffusion,coefficient,64,ood,96,64,False,calibrated,uncalibrated,2.0734768123046286e-12,0.6803638660506219,0.6803638660485485,0.5573013630550735,0.8117339372746397,99.99999999969525,99.99999999962982,99.99999999975469,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g64__advection_diffusion__coefficient,resolution_g64,advection_diffusion,coefficient,64,ood,96,64,False,calibrated,validation_best_neural,2.0734768123046286e-12,0.07144209818428951,0.07144209818221603,0.03327571361083647,0.10937872283203075,99.99999999709767,99.99999999369062,99.99999999816792,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g64__advection_diffusion__coefficient,resolution_g64,advection_diffusion,coefficient,64,ood,96,64,False,validation_selected_route,validation_best_neural,2.0734768123046286e-12,0.07144209818428951,0.07144209818221603,0.03327571361083647,0.10937872283203075,99.99999999709767,99.99999999369062,99.99999999816792,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g64__advection_diffusion__coefficient,resolution_g64,advection_diffusion,coefficient,64,ood,96,64,False,validation_selected_route,calibrated,2.0734768123046286e-12,2.0734768123046286e-12,0.0,0.0,0.0,0.0,0.0,0.0,0,BLUE,the compared trajectory scores are identical,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g64__advection_diffusion__correct,resolution_g64,advection_diffusion,correct,64,test,64,64,True,calibrated,uncalibrated,2.3795059667397735e-12,2.3719585895269115e-12,-7.547377212862026e-15,-2.365511809679604e-14,1.0129864582099631e-15,-0.3181917781442953,-1.162674187988229,0.04124583669788322,0,YELLOW,pointwise interval includes zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g64__advection_diffusion__correct,resolution_g64,advection_diffusion,correct,64,test,64,64,True,calibrated,validation_best_neural,2.3795059667397735e-12,0.0001507772125546301,0.00015077721017512413,9.662163880616967e-05,0.00023043610022881756,99.99999842183979,99.99999743941366,99.9999989980188,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
resolution_g64__advection_diffusion__correct,resolution_g64,advection_diffusion,correct,64,test,64,64,True,validation_selected_route,validation_best_neural,2.3795059667397735e-12,0.0001507772125546301,0.00015077721017512413,9.662163880616967e-05,0.00023043610022881756,99.99999842183979,99.99999743941366,99.9999989980188,0,GREEN,candidate has lower error; pointwise interval is above zero,exploratory pointwise 95% paired bootstrap; no multiplicity adjustment; no minimum effect requirement
